REGION,TECHNOLOGY,YEAR,VALUE
REGION1,BECOSTPH3,2015,15.0
REGION1,BECOSTPH3,2016,12.0
REGION1,BENG00I00,2015,141.0
REGION1,BENG00I00,2016,141.0
REGION1,BENG00I00,2017,130.0
REGION1,BENG00I00,2018,120.0
REGION1,BENG00I00,2019,110.0
REGION1,BENG00I00,2020,100.0
REGION1,BENG00I00,2021,90.0
REGION1,BENG00I00,2022,80.0
REGION1,DENG00X00,2015,391.0
REGION1,DENG00X00,2016,391.0
REGION1,DENG00X00,2017,380.0
REGION1,DENG00X00,2018,380.0
REGION1,DENG00X00,2019,380.0
REGION1,DENG00X00,2020,380.0
REGION1,DENG00X00,2021,380.0
REGION1,DENG00X00,2022,386.0
REGION1,DKNG00X00,2015,11.0
REGION1,DKNG00X00,2016,11.0
REGION1,DKNG00X00,2017,10.0
REGION1,DKNG00X00,2018,9.0
REGION1,DKNG00X00,2019,8.0
REGION1,DKNG00X00,2020,7.0
REGION1,ESCOSTPH3,2015,185.0
REGION1,ESCOSTPH3,2016,130.0
REGION1,ESNG00I00,2015,324.0
REGION1,ESNG00I00,2016,324.0
REGION1,ESNG00I00,2017,300.0
REGION1,ESNG00I00,2018,300.0
REGION1,ESNG00I00,2019,300.0
REGION1,ESNG00I00,2020,300.0
REGION1,ESNG00I00,2021,318.0
REGION1,ESNG00I00,2022,317.0
REGION1,ESNG00X00,2015,1.0
REGION1,ESNG00X00,2016,1.0
REGION1,ESNG00X00,2017,1.0
REGION1,ESNG00X00,2018,1.0
REGION1,ESNG00X00,2019,1.0
REGION1,ESNG00X00,2020,1.0
REGION1,FING00I00,2015,31.0
REGION1,FING00I00,2016,31.0
REGION1,FING00I00,2017,27.0
REGION1,FING00I00,2018,25.0
REGION1,FING00I00,2019,22.0
REGION1,FING00I00,2020,20.0
REGION1,FING00I00,2021,25.0
REGION1,FING00I00,2022,23.0
REGION1,FRCOSTPH3,2015,43.0
REGION1,FRCOSTPH3,2016,36.0
REGION1,FRCOSTPH3,2017,20.0
REGION1,FRCOSTPH3,2018,10.0
REGION1,FRNG00I00,2015,112.0
REGION1,FRNG00I00,2016,112.0
REGION1,FRNG00I00,2017,112.0
REGION1,FRNG00I00,2018,112.0
REGION1,FRNG00I00,2019,112.0
REGION1,FRNG00I00,2020,112.0
REGION1,FRNG00X00,2015,12.0
REGION1,FRNG00X00,2016,12.0
REGION1,FRNG00X00,2017,12.0
REGION1,FRNG00X00,2018,12.0
REGION1,FRNG00X00,2019,12.0
REGION1,FRNG00X00,2020,12.0
REGION1,GRNG00I00,2015,58.0
REGION1,GRNG00I00,2016,58.0
REGION1,GRNG00I00,2017,55.0
REGION1,GRNG00I00,2018,55.0
REGION1,GRNG00I00,2019,55.0
REGION1,GRNG00I00,2020,55.0
REGION1,GRNG00I00,2021,55.0
REGION1,GRNG00I00,2022,55.0
REGION1,HRNG00X00,2015,6.0
REGION1,HRNG00X00,2016,6.0
REGION1,HRNG00X00,2017,5.0
REGION1,HRNG00X00,2018,5.0
REGION1,HRNG00X00,2019,5.0
REGION1,HRNG00X00,2020,5.0
REGION1,HRNG00X00,2021,5.0
REGION1,HRNG00X00,2022,5.0
REGION1,HUNG00X00,2015,31.0
REGION1,HUNG00X00,2016,31.0
REGION1,HUNG00X00,2017,29.0
REGION1,HUNG00X00,2018,29.0
REGION1,HUNG00X00,2019,29.0
REGION1,HUNG00X00,2020,29.0
REGION1,HUNG00X00,2021,29.0
REGION1,HUNG00X00,2022,29.0
