REGION,FUEL,TIMESLICE,YEAR,VALUE
REGION1,ATE2,S01B3,2034,0.022180405
REGION1,ATE2,S01B3,2035,0.022180405
REGION1,ATE2,S01B3,2036,0.022180405
REGION1,ATE2,S01B3,2037,0.022180405
REGION1,ATE2,S01B3,2038,0.022180405
REGION1,ATE2,S01B3,2039,0.022180405
REGION1,ATE2,S01B3,2040,0.022180405
REGION1,ATE2,S01B3,2041,0.022180405
REGION1,ATE2,S01B3,2042,0.022180405
REGION1,ATE2,S01B3,2043,0.022180405
REGION1,ATE2,S01B3,2044,0.022180405
REGION1,ATE2,S01B3,2045,0.022180405
REGION1,ATE2,S01B3,2046,0.022180405
REGION1,ATE2,S01B3,2047,0.022180405
REGION1,ATE2,S01B3,2048,0.022180405
REGION1,ATE2,S01B3,2049,0.022180405
REGION1,ATE2,S01B3,2050,0.022180405
REGION1,ATE2,S01B3,2051,0.022180405
REGION1,ATE2,S01B3,2052,0.022180405
REGION1,ATE2,S01B3,2053,0.022180405
REGION1,ATE2,S01B3,2054,0.022180405
REGION1,ATE2,S01B3,2055,0.022180405
REGION1,ATE2,S01B3,2056,0.022180405
REGION1,ATE2,S01B3,2057,0.022180405
REGION1,ATE2,S01B3,2058,0.022180405
REGION1,ATE2,S01B3,2059,0.022180405
REGION1,ATE2,S01B3,2060,0.022180405
REGION1,ATE2,S02B1,2015,0.021289741
REGION1,ATE2,S02B1,2016,0.021289741
REGION1,ATE2,S02B1,2017,0.021289741
REGION1,ATE2,S02B1,2018,0.021289741
REGION1,ATE2,S02B1,2019,0.021289741
REGION1,ATE2,S02B1,2020,0.021289741
REGION1,ATE2,S02B1,2021,0.021289741
REGION1,ATE2,S02B1,2022,0.021289741
REGION1,ATE2,S02B1,2023,0.021289741
REGION1,ATE2,S02B1,2024,0.021289741
REGION1,ATE2,S02B1,2025,0.021289741
REGION1,ATE2,S02B1,2026,0.021289741
REGION1,ATE2,S02B1,2027,0.021289741
REGION1,ATE2,S02B1,2028,0.021289741
REGION1,ATE2,S02B1,2029,0.021289741
REGION1,ATE2,S02B1,2030,0.021289741
REGION1,ATE2,S02B1,2031,0.021289741
REGION1,ATE2,S02B1,2032,0.021289741
REGION1,ATE2,S02B1,2033,0.021289741
REGION1,ATE2,S02B1,2034,0.021289741
REGION1,ATE2,S02B1,2035,0.021289741
REGION1,ATE2,S02B1,2036,0.021289741
REGION1,ATE2,S02B1,2037,0.021289741
REGION1,ATE2,S02B1,2038,0.021289741
REGION1,ATE2,S02B1,2039,0.021289741
REGION1,ATE2,S02B1,2040,0.021289741
REGION1,ATE2,S02B1,2041,0.021289741
REGION1,ATE2,S02B1,2042,0.021289741
REGION1,ATE2,S02B1,2043,0.021289741
REGION1,ATE2,S02B1,2044,0.021289741
REGION1,ATE2,S02B1,2045,0.021289741
REGION1,ATE2,S02B1,2046,0.021289741
REGION1,ATE2,S02B1,2047,0.021289741
REGION1,ATE2,S02B1,2048,0.021289741
REGION1,ATE2,S02B1,2049,0.021289741
REGION1,ATE2,S02B1,2050,0.021289741
REGION1,ATE2,S02B1,2051,0.021289741
REGION1,ATE2,S02B1,2052,0.021289741
REGION1,ATE2,S02B1,2053,0.021289741
REGION1,ATE2,S02B1,2054,0.021289741
REGION1,ATE2,S02B1,2055,0.021289741
REGION1,ATE2,S02B1,2056,0.021289741
REGION1,ATE2,S02B1,2057,0.021289741
REGION1,ATE2,S02B1,2058,0.021289741
REGION1,ATE2,S02B1,2059,0.021289741
REGION1,ATE2,S02B1,2060,0.021289741
REGION1,ATE2,S02B2,2015,0.075146796
REGION1,ATE2,S02B2,2016,0.075146796
REGION1,ATE2,S02B2,2017,0.075146796
REGION1,ATE2,S02B2,2018,0.075146796
REGION1,ATE2,S02B2,2019,0.075146796
REGION1,ATE2,S02B2,2020,0.075146796
REGION1,ATE2,S02B2,2021,0.075146796
REGION1,ATE2,S02B2,2022,0.075146796
REGION1,ATE2,S02B2,2023,0.075146796
REGION1,ATE2,S02B2,2024,0.075146796
REGION1,ATE2,S02B2,2025,0.075146796
REGION1,ATE2,S02B2,2026,0.075146796
REGION1,ATE2,S02B2,2027,0.075146796
REGION1,ATE2,S02B2,2028,0.075146796
REGION1,ATE2,S02B2,2029,0.075146796
REGION1,ATE2,S02B2,2030,0.075146796
REGION1,ATE2,S02B2,2031,0.075146796
REGION1,ATE2,S02B2,2032,0.075146796
REGION1,ATE2,S02B2,2033,0.075146796
REGION1,ATE2,S02B2,2034,0.075146796
REGION1,ATE2,S02B2,2035,0.075146796
REGION1,ATE2,S02B2,2036,0.075146796
REGION1,ATE2,S02B2,2037,0.075146796
REGION1,ATE2,S02B2,2038,0.075146796
REGION1,ATE2,S02B2,2039,0.075146796
REGION1,ATE2,S02B2,2040,0.075146796
REGION1,ATE2,S02B2,2041,0.075146796
REGION1,ATE2,S02B2,2042,0.075146796
REGION1,ATE2,S02B2,2043,0.075146796
REGION1,ATE2,S02B2,2044,0.075146796
REGION1,ATE2,S02B2,2045,0.075146796
REGION1,ATE2,S02B2,2046,0.075146796
REGION1,ATE2,S02B2,2047,0.075146796
REGION1,ATE2,S02B2,2048,0.075146796
REGION1,ATE2,S02B2,2049,0.075146796
REGION1,ATE2,S02B2,2050,0.075146796
REGION1,ATE2,S02B2,2051,0.075146796
REGION1,ATE2,S02B2,2052,0.075146796
REGION1,ATE2,S02B2,2053,0.075146796
REGION1,ATE2,S02B2,2054,0.075146796
REGION1,ATE2,S02B2,2055,0.075146796
REGION1,ATE2,S02B2,2056,0.075146796
REGION1,ATE2,S02B2,2057,0.075146796
REGION1,ATE2,S02B2,2058,0.075146796
REGION1,ATE2,S02B2,2059,0.075146796
REGION1,ATE2,S02B2,2060,0.075146796
REGION1,ATE2,S02B3,2015,0.007849344
REGION1,ATE2,S02B3,2016,0.007849344
REGION1,ATE2,S02B3,2017,0.007849344
REGION1,ATE2,S02B3,2018,0.007849344
REGION1,ATE2,S02B3,2019,0.007849344
REGION1,ATE2,S02B3,2020,0.007849344
REGION1,ATE2,S02B3,2021,0.007849344
REGION1,ATE2,S02B3,2022,0.007849344
REGION1,ATE2,S02B3,2023,0.007849344
REGION1,ATE2,S02B3,2024,0.007849344
REGION1,ATE2,S02B3,2025,0.007849344
REGION1,ATE2,S02B3,2026,0.007849344
REGION1,ATE2,S02B3,2027,0.007849344
REGION1,ATE2,S02B3,2028,0.007849344
REGION1,ATE2,S02B3,2029,0.007849344
REGION1,ATE2,S02B3,2030,0.007849344
REGION1,ATE2,S02B3,2031,0.007849344
REGION1,ATE2,S02B3,2032,0.007849344
REGION1,ATE2,S02B3,2033,0.007849344
REGION1,ATE2,S02B3,2034,0.007849344
REGION1,ATE2,S02B3,2035,0.007849344
REGION1,ATE2,S02B3,2036,0.007849344
REGION1,ATE2,S02B3,2037,0.007849344
REGION1,ATE2,S02B3,2038,0.007849344
REGION1,ATE2,S02B3,2039,0.007849344
REGION1,ATE2,S02B3,2040,0.007849344
REGION1,ATE2,S02B3,2041,0.007849344
REGION1,ATE2,S02B3,2042,0.007849344
REGION1,ATE2,S02B3,2043,0.007849344
REGION1,ATE2,S02B3,2044,0.007849344
REGION1,ATE2,S02B3,2045,0.007849344
REGION1,ATE2,S02B3,2046,0.007849344
REGION1,ATE2,S02B3,2047,0.007849344
REGION1,ATE2,S02B3,2048,0.007849344
REGION1,ATE2,S02B3,2049,0.007849344
REGION1,ATE2,S02B3,2050,0.007849344
REGION1,ATE2,S02B3,2051,0.007849344
REGION1,ATE2,S02B3,2052,0.007849344
REGION1,ATE2,S02B3,2053,0.007849344
REGION1,ATE2,S02B3,2054,0.007849344
REGION1,ATE2,S02B3,2055,0.007849344
REGION1,ATE2,S02B3,2056,0.007849344
REGION1,ATE2,S02B3,2057,0.007849344
REGION1,ATE2,S02B3,2058,0.007849344
REGION1,ATE2,S02B3,2059,0.007849344
REGION1,ATE2,S02B3,2060,0.007849344
REGION1,ATE2,S03B1,2015,0.075944762
REGION1,ATE2,S03B1,2016,0.075944762
REGION1,ATE2,S03B1,2017,0.075944762
REGION1,ATE2,S03B1,2018,0.075944762
REGION1,ATE2,S03B1,2019,0.075944762
REGION1,ATE2,S03B1,2020,0.075944762
REGION1,ATE2,S03B1,2021,0.075944762
REGION1,ATE2,S03B1,2022,0.075944762
REGION1,ATE2,S03B1,2023,0.075944762
REGION1,ATE2,S03B1,2024,0.075944762
REGION1,ATE2,S03B1,2025,0.075944762
REGION1,ATE2,S03B1,2026,0.075944762
REGION1,ATE2,S03B1,2027,0.075944762
REGION1,ATE2,S03B1,2028,0.075944762
REGION1,ATE2,S03B1,2029,0.075944762
REGION1,ATE2,S03B1,2030,0.075944762
REGION1,ATE2,S03B1,2031,0.075944762
REGION1,ATE2,S03B1,2032,0.075944762
REGION1,ATE2,S03B1,2033,0.075944762
REGION1,ATE2,S03B1,2034,0.075944762
REGION1,ATE2,S03B1,2035,0.075944762
REGION1,ATE2,S03B1,2036,0.075944762
REGION1,ATE2,S03B1,2037,0.075944762
REGION1,ATE2,S03B1,2038,0.075944762
REGION1,ATE2,S03B1,2039,0.075944762
REGION1,ATE2,S03B1,2040,0.075944762
REGION1,ATE2,S03B1,2041,0.075944762
REGION1,ATE2,S03B1,2042,0.075944762
REGION1,ATE2,S03B1,2043,0.075944762
REGION1,ATE2,S03B1,2044,0.075944762
REGION1,ATE2,S03B1,2045,0.075944762
REGION1,ATE2,S03B1,2046,0.075944762
REGION1,ATE2,S03B1,2047,0.075944762
REGION1,ATE2,S03B1,2048,0.075944762
REGION1,ATE2,S03B1,2049,0.075944762
REGION1,ATE2,S03B1,2050,0.075944762
REGION1,ATE2,S03B1,2051,0.075944762
REGION1,ATE2,S03B1,2052,0.075944762
REGION1,ATE2,S03B1,2053,0.075944762
REGION1,ATE2,S03B1,2054,0.075944762
REGION1,ATE2,S03B1,2055,0.075944762
REGION1,ATE2,S03B1,2056,0.075944762
REGION1,ATE2,S03B1,2057,0.075944762
REGION1,ATE2,S03B1,2058,0.075944762
REGION1,ATE2,S03B1,2059,0.075944762
REGION1,ATE2,S03B1,2060,0.075944762
REGION1,ATE2,S03B2,2015,0.340749743
REGION1,ATE2,S03B2,2016,0.340749743
REGION1,ATE2,S03B2,2017,0.340749743
REGION1,ATE2,S03B2,2018,0.340749743
REGION1,ATE2,S03B2,2019,0.340749743
REGION1,ATE2,S03B2,2020,0.340749743
REGION1,ATE2,S03B2,2021,0.340749743
REGION1,ATE2,S03B2,2022,0.340749743
REGION1,ATE2,S03B2,2023,0.340749743
REGION1,ATE2,S03B2,2024,0.340749743
REGION1,ATE2,S03B2,2025,0.340749743
REGION1,ATE2,S03B2,2026,0.340749743
REGION1,ATE2,S03B2,2027,0.340749743
REGION1,ATE2,S03B2,2028,0.340749743
REGION1,ATE2,S03B2,2029,0.340749743
REGION1,ATE2,S03B2,2030,0.340749743
REGION1,ATE2,S03B2,2031,0.340749743
REGION1,ATE2,S03B2,2032,0.340749743
REGION1,ATE2,S03B2,2033,0.340749743
REGION1,ATE2,S03B2,2034,0.340749743
REGION1,ATE2,S03B2,2035,0.340749743
REGION1,ATE2,S03B2,2036,0.340749743
REGION1,ATE2,S03B2,2037,0.340749743
REGION1,ATE2,S03B2,2038,0.340749743
REGION1,ATE2,S03B2,2039,0.340749743
REGION1,ATE2,S03B2,2040,0.340749743
REGION1,ATE2,S03B2,2041,0.340749743
REGION1,ATE2,S03B2,2042,0.340749743
REGION1,ATE2,S03B2,2043,0.340749743
REGION1,ATE2,S03B2,2044,0.340749743
REGION1,ATE2,S03B2,2045,0.340749743
REGION1,ATE2,S03B2,2046,0.340749743
REGION1,ATE2,S03B2,2047,0.340749743
REGION1,ATE2,S03B2,2048,0.340749743
REGION1,ATE2,S03B2,2049,0.340749743
REGION1,ATE2,S03B2,2050,0.340749743
REGION1,ATE2,S03B2,2051,0.340749743
REGION1,ATE2,S03B2,2052,0.340749743
REGION1,ATE2,S03B2,2053,0.340749743
REGION1,ATE2,S03B2,2054,0.340749743
REGION1,ATE2,S03B2,2055,0.340749743
REGION1,ATE2,S03B2,2056,0.340749743
REGION1,ATE2,S03B2,2057,0.340749743
REGION1,ATE2,S03B2,2058,0.340749743
REGION1,ATE2,S03B2,2059,0.340749743
REGION1,ATE2,S03B2,2060,0.340749743
REGION1,ATE2,S03B3,2015,0.054274036
REGION1,ATE2,S03B3,2016,0.054274036
REGION1,ATE2,S03B3,2017,0.054274036
REGION1,ATE2,S03B3,2018,0.054274036
REGION1,ATE2,S03B3,2019,0.054274036
REGION1,ATE2,S03B3,2020,0.054274036
REGION1,ATE2,S03B3,2021,0.054274036
REGION1,ATE2,S03B3,2022,0.054274036
REGION1,ATE2,S03B3,2023,0.054274036
REGION1,ATE2,S03B3,2024,0.054274036
REGION1,ATE2,S03B3,2025,0.054274036
REGION1,ATE2,S03B3,2026,0.054274036
REGION1,ATE2,S03B3,2027,0.054274036
REGION1,ATE2,S03B3,2028,0.054274036
REGION1,ATE2,S03B3,2029,0.054274036
REGION1,ATE2,S03B3,2030,0.054274036
REGION1,ATE2,S03B3,2031,0.054274036
REGION1,ATE2,S03B3,2032,0.054274036
REGION1,ATE2,S03B3,2033,0.054274036
REGION1,ATE2,S03B3,2034,0.054274036
REGION1,ATE2,S03B3,2035,0.054274036
REGION1,ATE2,S03B3,2036,0.054274036
REGION1,ATE2,S03B3,2037,0.054274036
REGION1,ATE2,S03B3,2038,0.054274036
REGION1,ATE2,S03B3,2039,0.054274036
REGION1,ATE2,S03B3,2040,0.054274036
REGION1,ATE2,S03B3,2041,0.054274036
REGION1,ATE2,S03B3,2042,0.054274036
REGION1,ATE2,S03B3,2043,0.054274036
REGION1,ATE2,S03B3,2044,0.054274036
REGION1,ATE2,S03B3,2045,0.054274036
REGION1,ATE2,S03B3,2046,0.054274036
REGION1,ATE2,S03B3,2047,0.054274036
REGION1,ATE2,S03B3,2048,0.054274036
REGION1,ATE2,S03B3,2049,0.054274036
REGION1,ATE2,S03B3,2050,0.054274036
REGION1,ATE2,S03B3,2051,0.054274036
REGION1,ATE2,S03B3,2052,0.054274036
REGION1,ATE2,S03B3,2053,0.054274036
REGION1,ATE2,S03B3,2054,0.054274036
REGION1,ATE2,S03B3,2055,0.054274036
REGION1,ATE2,S03B3,2056,0.054274036
REGION1,ATE2,S03B3,2057,0.054274036
REGION1,ATE2,S03B3,2058,0.054274036
REGION1,ATE2,S03B3,2059,0.054274036
REGION1,ATE2,S03B3,2060,0.054274036
REGION1,ATE2,S04B1,2015,0.022420514
REGION1,ATE2,S04B1,2016,0.022420514
REGION1,ATE2,S04B1,2017,0.022420514
REGION1,ATE2,S04B1,2018,0.022420514
REGION1,ATE2,S04B1,2019,0.022420514
REGION1,ATE2,S04B1,2020,0.022420514
REGION1,ATE2,S04B1,2021,0.022420514
REGION1,ATE2,S04B1,2022,0.022420514
REGION1,ATE2,S04B1,2023,0.022420514
REGION1,ATE2,S04B1,2024,0.022420514
REGION1,ATE2,S04B1,2025,0.022420514
REGION1,ATE2,S04B1,2026,0.022420514
REGION1,ATE2,S04B1,2027,0.022420514
REGION1,ATE2,S04B1,2028,0.022420514
REGION1,ATE2,S04B1,2029,0.022420514
REGION1,ATE2,S04B1,2030,0.022420514
REGION1,ATE2,S04B1,2031,0.022420514
REGION1,ATE2,S04B1,2032,0.022420514
REGION1,ATE2,S04B1,2033,0.022420514
REGION1,ATE2,S04B1,2034,0.022420514
REGION1,ATE2,S04B1,2035,0.022420514
REGION1,ATE2,S04B1,2036,0.022420514
REGION1,ATE2,S04B1,2037,0.022420514
REGION1,ATE2,S04B1,2038,0.022420514
REGION1,ATE2,S04B1,2039,0.022420514
REGION1,ATE2,S04B1,2040,0.022420514
REGION1,ATE2,S04B1,2041,0.022420514
REGION1,ATE2,S04B1,2042,0.022420514
REGION1,ATE2,S04B1,2043,0.022420514
REGION1,ATE2,S04B1,2044,0.022420514
REGION1,ATE2,S04B1,2045,0.022420514
REGION1,ATE2,S04B1,2046,0.022420514
REGION1,ATE2,S04B1,2047,0.022420514
REGION1,ATE2,S04B1,2048,0.022420514
REGION1,ATE2,S04B1,2049,0.022420514
REGION1,ATE2,S04B1,2050,0.022420514
REGION1,ATE2,S04B1,2051,0.022420514
REGION1,ATE2,S04B1,2052,0.022420514
REGION1,ATE2,S04B1,2053,0.022420514
REGION1,ATE2,S04B1,2054,0.022420514
REGION1,ATE2,S04B1,2055,0.022420514
REGION1,ATE2,S04B1,2056,0.022420514
REGION1,ATE2,S04B1,2057,0.022420514
REGION1,ATE2,S04B1,2058,0.022420514
REGION1,ATE2,S04B1,2059,0.022420514
REGION1,ATE2,S04B1,2060,0.022420514
REGION1,ATE2,S04B2,2015,0.078289705
REGION1,ATE2,S04B2,2016,0.078289705
REGION1,ATE2,S04B2,2017,0.078289705
REGION1,ATE2,S04B2,2018,0.078289705
REGION1,ATE2,S04B2,2019,0.078289705
REGION1,ATE2,S04B2,2020,0.078289705
REGION1,ATE2,S04B2,2021,0.078289705
REGION1,ATE2,S04B2,2022,0.078289705
REGION1,ATE2,S04B2,2023,0.078289705
REGION1,ATE2,S04B2,2024,0.078289705
REGION1,ATE2,S04B2,2025,0.078289705
REGION1,ATE2,S04B2,2026,0.078289705
REGION1,ATE2,S04B2,2027,0.078289705
REGION1,ATE2,S04B2,2028,0.078289705
REGION1,ATE2,S04B2,2029,0.078289705
REGION1,ATE2,S04B2,2030,0.078289705
REGION1,ATE2,S04B2,2031,0.078289705
REGION1,ATE2,S04B2,2032,0.078289705
REGION1,ATE2,S04B2,2033,0.078289705
REGION1,ATE2,S04B2,2034,0.078289705
REGION1,ATE2,S04B2,2035,0.078289705
REGION1,ATE2,S04B2,2036,0.078289705
REGION1,ATE2,S04B2,2037,0.078289705
REGION1,ATE2,S04B2,2038,0.078289705
REGION1,ATE2,S04B2,2039,0.078289705
REGION1,ATE2,S04B2,2040,0.078289705
REGION1,ATE2,S04B2,2041,0.078289705
REGION1,ATE2,S04B2,2042,0.078289705
REGION1,ATE2,S04B2,2043,0.078289705
REGION1,ATE2,S04B2,2044,0.078289705
REGION1,ATE2,S04B2,2045,0.078289705
REGION1,ATE2,S04B2,2046,0.078289705
REGION1,ATE2,S04B2,2047,0.078289705
REGION1,ATE2,S04B2,2048,0.078289705
REGION1,ATE2,S04B2,2049,0.078289705
REGION1,ATE2,S04B2,2050,0.078289705
REGION1,ATE2,S04B2,2051,0.078289705
REGION1,ATE2,S04B2,2052,0.078289705
REGION1,ATE2,S04B2,2053,0.078289705
REGION1,ATE2,S04B2,2054,0.078289705
REGION1,ATE2,S04B2,2055,0.078289705
REGION1,ATE2,S04B2,2056,0.078289705
REGION1,ATE2,S04B2,2057,0.078289705
REGION1,ATE2,S04B2,2058,0.078289705
REGION1,ATE2,S04B2,2059,0.078289705
REGION1,ATE2,S04B2,2060,0.078289705
REGION1,ATE2,S04B3,2015,0.012758858
REGION1,ATE2,S04B3,2016,0.012758858
REGION1,ATE2,S04B3,2017,0.012758858
REGION1,ATE2,S04B3,2018,0.012758858
REGION1,ATE2,S04B3,2019,0.012758858
REGION1,ATE2,S04B3,2020,0.012758858
REGION1,ATE2,S04B3,2021,0.012758858
REGION1,ATE2,S04B3,2022,0.012758858
REGION1,ATE2,S04B3,2023,0.012758858
REGION1,ATE2,S04B3,2024,0.012758858
REGION1,ATE2,S04B3,2025,0.012758858
REGION1,ATE2,S04B3,2026,0.012758858
REGION1,ATE2,S04B3,2027,0.012758858
REGION1,ATE2,S04B3,2028,0.012758858
REGION1,ATE2,S04B3,2029,0.012758858
REGION1,ATE2,S04B3,2030,0.012758858
REGION1,ATE2,S04B3,2031,0.012758858
REGION1,ATE2,S04B3,2032,0.012758858
REGION1,ATE2,S04B3,2033,0.012758858
REGION1,ATE2,S04B3,2034,0.012758858
REGION1,ATE2,S04B3,2035,0.012758858
REGION1,ATE2,S04B3,2036,0.012758858
REGION1,ATE2,S04B3,2037,0.012758858
REGION1,ATE2,S04B3,2038,0.012758858
REGION1,ATE2,S04B3,2039,0.012758858
REGION1,ATE2,S04B3,2040,0.012758858
REGION1,ATE2,S04B3,2041,0.012758858
REGION1,ATE2,S04B3,2042,0.012758858
REGION1,ATE2,S04B3,2043,0.012758858
REGION1,ATE2,S04B3,2044,0.012758858
REGION1,ATE2,S04B3,2045,0.012758858
REGION1,ATE2,S04B3,2046,0.012758858
REGION1,ATE2,S04B3,2047,0.012758858
REGION1,ATE2,S04B3,2048,0.012758858
REGION1,ATE2,S04B3,2049,0.012758858
REGION1,ATE2,S04B3,2050,0.012758858
REGION1,ATE2,S04B3,2051,0.012758858
REGION1,ATE2,S04B3,2052,0.012758858
REGION1,ATE2,S04B3,2053,0.012758858
REGION1,ATE2,S04B3,2054,0.012758858
REGION1,ATE2,S04B3,2055,0.012758858
REGION1,ATE2,S04B3,2056,0.012758858
REGION1,ATE2,S04B3,2057,0.012758858
REGION1,ATE2,S04B3,2058,0.012758858
REGION1,ATE2,S04B3,2059,0.012758858
REGION1,ATE2,S04B3,2060,0.012758858
REGION1,ATE2,S05B1,2015,0.023728762
REGION1,ATE2,S05B1,2016,0.023728762
REGION1,ATE2,S05B1,2017,0.023728762
REGION1,ATE2,S05B1,2018,0.023728762
REGION1,ATE2,S05B1,2019,0.023728762
REGION1,ATE2,S05B1,2020,0.023728762
REGION1,ATE2,S05B1,2021,0.023728762
REGION1,ATE2,S05B1,2022,0.023728762
REGION1,ATE2,S05B1,2023,0.023728762
REGION1,ATE2,S05B1,2024,0.023728762
REGION1,ATE2,S05B1,2025,0.023728762
REGION1,ATE2,S05B1,2026,0.023728762
REGION1,ATE2,S05B1,2027,0.023728762
REGION1,ATE2,S05B1,2028,0.023728762
REGION1,ATE2,S05B1,2029,0.023728762
REGION1,ATE2,S05B1,2030,0.023728762
REGION1,ATE2,S05B1,2031,0.023728762
REGION1,ATE2,S05B1,2032,0.023728762
REGION1,ATE2,S05B1,2033,0.023728762
REGION1,ATE2,S05B1,2034,0.023728762
REGION1,ATE2,S05B1,2035,0.023728762
REGION1,ATE2,S05B1,2036,0.023728762
REGION1,ATE2,S05B1,2037,0.023728762
REGION1,ATE2,S05B1,2038,0.023728762
REGION1,ATE2,S05B1,2039,0.023728762
REGION1,ATE2,S05B1,2040,0.023728762
REGION1,ATE2,S05B1,2041,0.023728762
REGION1,ATE2,S05B1,2042,0.023728762
REGION1,ATE2,S05B1,2043,0.023728762
