REGION,FUEL,YEAR,VALUE
REGION1,BEE2,2032,489.851
REGION1,BEE2,2033,508.388
REGION1,BEE2,2034,526.924
REGION1,BEE2,2035,545.461
REGION1,BEE2,2036,563.998
REGION1,BEE2,2037,582.535
REGION1,BEE2,2038,601.072
REGION1,BEE2,2039,619.609
REGION1,BEE2,2040,638.146
REGION1,BEE2,2041,656.683
REGION1,BEE2,2042,675.22
REGION1,BEE2,2043,693.757
REGION1,BEE2,2044,712.294
REGION1,BEE2,2045,730.831
REGION1,BEE2,2046,749.368
REGION1,BEE2,2047,767.905
REGION1,BEE2,2048,786.442
REGION1,BEE2,2049,804.979
REGION1,BEE2,2050,823.516
REGION1,BEE2,2051,842.053
REGION1,BEE2,2052,860.59
REGION1,BEE2,2053,879.127
REGION1,BEE2,2054,897.664
REGION1,BEE2,2055,916.201
REGION1,BEE2,2056,934.738
REGION1,BEE2,2057,953.275
REGION1,BEE2,2058,971.812
REGION1,BEE2,2059,990.349
REGION1,BEE2,2060,1008.886
REGION1,BGE2,2015,99.73
REGION1,BGE2,2016,100.768
REGION1,BGE2,2017,101.806
REGION1,BGE2,2018,102.845
REGION1,BGE2,2019,103.883
REGION1,BGE2,2020,104.921
REGION1,BGE2,2021,105.692
REGION1,BGE2,2022,106.462
REGION1,BGE2,2023,112.345
REGION1,BGE2,2024,118.229
REGION1,BGE2,2025,124.112
REGION1,BGE2,2026,129.996
REGION1,BGE2,2027,135.879
REGION1,BGE2,2028,141.763
REGION1,BGE2,2029,147.646
REGION1,BGE2,2030,153.53
REGION1,BGE2,2031,159.413
REGION1,BGE2,2032,165.297
REGION1,BGE2,2033,171.18
REGION1,BGE2,2034,177.064
REGION1,BGE2,2035,182.947
REGION1,BGE2,2036,188.83
REGION1,BGE2,2037,194.714
REGION1,BGE2,2038,200.597
REGION1,BGE2,2039,206.481
REGION1,BGE2,2040,212.364
REGION1,BGE2,2041,218.248
REGION1,BGE2,2042,224.131
REGION1,BGE2,2043,230.015
REGION1,BGE2,2044,235.898
REGION1,BGE2,2045,241.782
REGION1,BGE2,2046,247.665
REGION1,BGE2,2047,253.549
REGION1,BGE2,2048,259.432
REGION1,BGE2,2049,265.316
REGION1,BGE2,2050,271.199
REGION1,BGE2,2051,277.082
REGION1,BGE2,2052,282.966
REGION1,BGE2,2053,288.849
REGION1,BGE2,2054,294.733
REGION1,BGE2,2055,300.616
REGION1,BGE2,2056,306.5
REGION1,BGE2,2057,312.383
REGION1,BGE2,2058,318.267
REGION1,BGE2,2059,324.15
REGION1,BGE2,2060,330.034
REGION1,CHE2,2015,222.642
REGION1,CHE2,2016,224.986
REGION1,CHE2,2017,227.329
REGION1,CHE2,2018,229.673
REGION1,CHE2,2019,232.016
REGION1,CHE2,2020,234.36
REGION1,CHE2,2021,235.476
REGION1,CHE2,2022,236.592
REGION1,CHE2,2023,248.125
REGION1,CHE2,2024,259.658
REGION1,CHE2,2025,271.191
REGION1,CHE2,2026,282.724
REGION1,CHE2,2027,294.257
REGION1,CHE2,2028,305.79
REGION1,CHE2,2029,317.323
REGION1,CHE2,2030,328.856
REGION1,CHE2,2031,340.389
REGION1,CHE2,2032,351.922
REGION1,CHE2,2033,363.455
REGION1,CHE2,2034,374.988
REGION1,CHE2,2035,386.521
REGION1,CHE2,2036,398.055
REGION1,CHE2,2037,409.588
REGION1,CHE2,2038,421.121
REGION1,CHE2,2039,432.654
REGION1,CHE2,2040,444.187
REGION1,CHE2,2041,455.72
REGION1,CHE2,2042,467.253
REGION1,CHE2,2043,478.786
REGION1,CHE2,2044,490.319
REGION1,CHE2,2045,501.852
REGION1,CHE2,2046,513.385
REGION1,CHE2,2047,524.918
REGION1,CHE2,2048,536.451
REGION1,CHE2,2049,547.984
REGION1,CHE2,2050,559.517
REGION1,CHE2,2051,571.05
REGION1,CHE2,2052,582.583
REGION1,CHE2,2053,594.116
REGION1,CHE2,2054,605.649
REGION1,CHE2,2055,617.182
REGION1,CHE2,2056,628.715
REGION1,CHE2,2057,640.248
REGION1,CHE2,2058,651.781
REGION1,CHE2,2059,663.314
REGION1,CHE2,2060,674.847
REGION1,CYE2,2015,15.072
REGION1,CYE2,2016,15.324
REGION1,CYE2,2017,15.575
REGION1,CYE2,2018,15.826
REGION1,CYE2,2019,16.077
REGION1,CYE2,2020,16.329
REGION1,CYE2,2021,16.622
REGION1,CYE2,2022,16.915
REGION1,CYE2,2023,18.155
REGION1,CYE2,2024,19.395
REGION1,CYE2,2025,20.635
REGION1,CYE2,2026,21.875
REGION1,CYE2,2027,23.115
REGION1,CYE2,2028,24.355
REGION1,CYE2,2029,25.595
REGION1,CYE2,2030,26.835
REGION1,CYE2,2031,28.075
REGION1,CYE2,2032,29.315
REGION1,CYE2,2033,30.555
REGION1,CYE2,2034,31.795
REGION1,CYE2,2035,33.035
REGION1,CYE2,2036,34.275
REGION1,CYE2,2037,35.515
REGION1,CYE2,2038,36.755
REGION1,CYE2,2039,37.995
REGION1,CYE2,2040,39.236
REGION1,CYE2,2041,40.476
REGION1,CYE2,2042,41.716
REGION1,CYE2,2043,42.956
REGION1,CYE2,2044,44.196
REGION1,CYE2,2045,45.436
REGION1,CYE2,2046,46.676
REGION1,CYE2,2047,47.916
REGION1,CYE2,2048,49.156
REGION1,CYE2,2049,50.396
REGION1,CYE2,2050,51.636
REGION1,CYE2,2051,52.876
REGION1,CYE2,2052,54.116
REGION1,CYE2,2053,55.356
REGION1,CYE2,2054,56.596
REGION1,CYE2,2055,57.836
REGION1,CYE2,2056,59.076
REGION1,CYE2,2057,60.316
REGION1,CYE2,2058,61.556
REGION1,CYE2,2059,62.796
REGION1,CYE2,2060,64.036
REGION1,CZE2,2015,209.842
REGION1,CZE2,2016,211.827
REGION1,CZE2,2017,213.812
REGION1,CZE2,2018,215.796
REGION1,CZE2,2019,217.781
REGION1,CZE2,2020,219.765
REGION1,CZE2,2021,221.976
REGION1,CZE2,2022,224.186
REGION1,CZE2,2023,237.693
REGION1,CZE2,2024,251.199
REGION1,CZE2,2025,264.705
REGION1,CZE2,2026,278.211
REGION1,CZE2,2027,291.717
REGION1,CZE2,2028,305.223
REGION1,CZE2,2029,318.73
REGION1,CZE2,2030,332.236
REGION1,CZE2,2031,345.742
REGION1,CZE2,2032,359.248
REGION1,CZE2,2033,372.754
REGION1,CZE2,2034,386.26
REGION1,CZE2,2035,399.767
REGION1,CZE2,2036,413.273
REGION1,CZE2,2037,426.779
REGION1,CZE2,2038,440.285
REGION1,CZE2,2039,453.791
REGION1,CZE2,2040,467.297
REGION1,CZE2,2041,480.804
REGION1,CZE2,2042,494.31
REGION1,CZE2,2043,507.816
REGION1,CZE2,2044,521.322
REGION1,CZE2,2045,534.828
REGION1,CZE2,2046,548.334
REGION1,CZE2,2047,561.841
REGION1,CZE2,2048,575.347
REGION1,CZE2,2049,588.853
REGION1,CZE2,2050,602.359
REGION1,CZE2,2051,615.865
REGION1,CZE2,2052,629.371
REGION1,CZE2,2053,642.877
REGION1,CZE2,2054,656.384
REGION1,CZE2,2055,669.89
REGION1,CZE2,2056,683.396
REGION1,CZE2,2057,696.902
REGION1,CZE2,2058,710.408
REGION1,CZE2,2059,723.914
REGION1,CZE2,2060,737.421
REGION1,DEE2,2015,1879.036
REGION1,DEE2,2016,1885.073
REGION1,DEE2,2017,1891.111
REGION1,DEE2,2018,1897.148
REGION1,DEE2,2019,1903.185
REGION1,DEE2,2020,1909.223
REGION1,DEE2,2021,1919.941
REGION1,DEE2,2022,1930.659
REGION1,DEE2,2023,2019.411
REGION1,DEE2,2024,2108.162
REGION1,DEE2,2025,2196.914
REGION1,DEE2,2026,2285.666
REGION1,DEE2,2027,2374.417
REGION1,DEE2,2028,2463.169
REGION1,DEE2,2029,2551.921
REGION1,DEE2,2030,2640.672
REGION1,DEE2,2031,2729.424
REGION1,DEE2,2032,2818.175
REGION1,DEE2,2033,2906.927
REGION1,DEE2,2034,2995.679
REGION1,DEE2,2035,3084.43
REGION1,DEE2,2036,3173.182
REGION1,DEE2,2037,3261.934
REGION1,DEE2,2038,3350.685
REGION1,DEE2,2039,3439.437
REGION1,DEE2,2040,3528.189
REGION1,DEE2,2041,3616.94
REGION1,DEE2,2042,3705.692
REGION1,DEE2,2043,3794.444
REGION1,DEE2,2044,3883.195
REGION1,DEE2,2045,3971.947
REGION1,DEE2,2046,4060.698
REGION1,DEE2,2047,4149.45
REGION1,DEE2,2048,4238.202
REGION1,DEE2,2049,4326.953
REGION1,DEE2,2050,4415.705
REGION1,DEE2,2051,4504.457
REGION1,DEE2,2052,4593.208
REGION1,DEE2,2053,4681.96
REGION1,DEE2,2054,4770.712
REGION1,DEE2,2055,4859.463
REGION1,DEE2,2056,4948.215
REGION1,DEE2,2057,5036.966
REGION1,DEE2,2058,5125.718
REGION1,DEE2,2059,5214.47
REGION1,DEE2,2060,5303.221
REGION1,DKE2,2015,114.425
REGION1,DKE2,2016,115.154
REGION1,DKE2,2017,115.882
REGION1,DKE2,2018,116.611
REGION1,DKE2,2019,117.339
REGION1,DKE2,2020,118.068
REGION1,DKE2,2021,119.299
REGION1,DKE2,2022,120.53
REGION1,DKE2,2023,128.327
REGION1,DKE2,2024,136.125
REGION1,DKE2,2025,143.923
REGION1,DKE2,2026,151.721
REGION1,DKE2,2027,159.518
REGION1,DKE2,2028,167.316
REGION1,DKE2,2029,175.114
REGION1,DKE2,2030,182.911
REGION1,DKE2,2031,190.709
REGION1,DKE2,2032,198.507
REGION1,DKE2,2033,206.305
REGION1,DKE2,2034,214.102
REGION1,DKE2,2035,221.9
REGION1,DKE2,2036,229.698
REGION1,DKE2,2037,237.496
REGION1,DKE2,2038,245.293
REGION1,DKE2,2039,253.091
REGION1,DKE2,2040,260.889
REGION1,DKE2,2041,268.686
REGION1,DKE2,2042,276.484
REGION1,DKE2,2043,284.282
REGION1,DKE2,2044,292.08
REGION1,DKE2,2045,299.877
REGION1,DKE2,2046,307.675
REGION1,DKE2,2047,315.473
REGION1,DKE2,2048,323.271
REGION1,DKE2,2049,331.068
REGION1,DKE2,2050,338.866
REGION1,DKE2,2051,346.664
REGION1,DKE2,2052,354.461
REGION1,DKE2,2053,362.259
REGION1,DKE2,2054,370.057
REGION1,DKE2,2055,377.855
REGION1,DKE2,2056,385.652
REGION1,DKE2,2057,393.45
REGION1,DKE2,2058,401.248
REGION1,DKE2,2059,409.046
REGION1,DKE2,2060,416.843
REGION1,EEE2,2015,25.707
REGION1,EEE2,2016,26.017
REGION1,EEE2,2017,26.327
REGION1,EEE2,2018,26.636
REGION1,EEE2,2019,26.946
REGION1,EEE2,2020,27.256
REGION1,EEE2,2021,27.457
REGION1,EEE2,2022,27.658
REGION1,EEE2,2023,29.327
REGION1,EEE2,2024,30.997
REGION1,EEE2,2025,32.666
REGION1,EEE2,2026,34.335
REGION1,EEE2,2027,36.004
REGION1,EEE2,2028,37.674
REGION1,EEE2,2029,39.343
REGION1,EEE2,2030,41.012
REGION1,EEE2,2031,42.682
REGION1,EEE2,2032,44.351
REGION1,EEE2,2033,46.02
REGION1,EEE2,2034,47.689
REGION1,EEE2,2035,49.359
REGION1,EEE2,2036,51.028
REGION1,EEE2,2037,52.697
REGION1,EEE2,2038,54.367
REGION1,EEE2,2039,56.036
REGION1,EEE2,2040,57.705
REGION1,EEE2,2041,59.374
REGION1,EEE2,2042,61.044
REGION1,EEE2,2043,62.713
REGION1,EEE2,2044,64.382
REGION1,EEE2,2045,66.052
REGION1,EEE2,2046,67.721
REGION1,EEE2,2047,69.39
REGION1,EEE2,2048,71.059
REGION1,EEE2,2049,72.729
REGION1,EEE2,2050,74.398
REGION1,EEE2,2051,76.067
REGION1,EEE2,2052,77.737
REGION1,EEE2,2053,79.406
REGION1,EEE2,2054,81.075
REGION1,EEE2,2055,82.744
REGION1,EEE2,2056,84.414
REGION1,EEE2,2057,86.083
REGION1,EEE2,2058,87.752
REGION1,EEE2,2059,89.422
REGION1,EEE2,2060,91.091
REGION1,ESE2,2015,839.746
REGION1,ESE2,2016,849.359
REGION1,ESE2,2017,858.972
REGION1,ESE2,2018,868.585
REGION1,ESE2,2019,878.198
REGION1,ESE2,2020,887.811
REGION1,ESE2,2021,889.737
REGION1,ESE2,2022,891.663
REGION1,ESE2,2023,938.951
REGION1,ESE2,2024,986.239
REGION1,ESE2,2025,1033.528
REGION1,ESE2,2026,1080.816
REGION1,ESE2,2027,1128.104
REGION1,ESE2,2028,1175.393
REGION1,ESE2,2029,1222.681
REGION1,ESE2,2030,1269.969
REGION1,ESE2,2031,1317.257
REGION1,ESE2,2032,1364.546
REGION1,ESE2,2033,1411.834
REGION1,ESE2,2034,1459.122
REGION1,ESE2,2035,1506.411
REGION1,ESE2,2036,1553.699
REGION1,ESE2,2037,1600.987
REGION1,ESE2,2038,1648.275
REGION1,ESE2,2039,1695.564
REGION1,ESE2,2040,1742.852
REGION1,ESE2,2041,1790.14
REGION1,ESE2,2042,1837.429
REGION1,ESE2,2043,1884.717
REGION1,ESE2,2044,1932.005
REGION1,ESE2,2045,1979.294
REGION1,ESE2,2046,2026.582
REGION1,ESE2,2047,2073.87
REGION1,ESE2,2048,2121.158
REGION1,ESE2,2049,2168.447
REGION1,ESE2,2050,2215.735
REGION1,ESE2,2051,2263.023
REGION1,ESE2,2052,2310.312
REGION1,ESE2,2053,2357.6
REGION1,ESE2,2054,2404.888
REGION1,ESE2,2055,2452.176
REGION1,ESE2,2056,2499.465
REGION1,ESE2,2057,2546.753
REGION1,ESE2,2058,2594.041
REGION1,ESE2,2059,2641.33
REGION1,ESE2,2060,2688.618
REGION1,FIE2,2015,284.2
REGION1,FIE2,2016,284.736
REGION1,FIE2,2017,285.272
REGION1,FIE2,2018,285.808
REGION1,FIE2,2019,286.344
REGION1,FIE2,2020,286.88
REGION1,FIE2,2021,288.814
REGION1,FIE2,2022,290.748
REGION1,FIE2,2023,306.47
REGION1,FIE2,2024,322.192
REGION1,FIE2,2025,337.914
REGION1,FIE2,2026,353.636
REGION1,FIE2,2027,369.358
REGION1,FIE2,2028,385.079
REGION1,FIE2,2029,400.801
REGION1,FIE2,2030,416.523
REGION1,FIE2,2031,432.245
REGION1,FIE2,2032,447.967
REGION1,FIE2,2033,463.689
REGION1,FIE2,2034,479.411
REGION1,FIE2,2035,495.133
REGION1,FIE2,2036,510.855
REGION1,FIE2,2037,526.576
REGION1,FIE2,2038,542.298
REGION1,FIE2,2039,558.02
REGION1,FIE2,2040,573.742
REGION1,FIE2,2041,589.464
REGION1,FIE2,2042,605.186
REGION1,FIE2,2043,620.908
REGION1,FIE2,2044,636.63
REGION1,FIE2,2045,652.352
REGION1,FIE2,2046,668.073
REGION1,FIE2,2047,683.795
REGION1,FIE2,2048,699.517
REGION1,FIE2,2049,715.239
REGION1,FIE2,2050,730.961
REGION1,FIE2,2051,746.683
REGION1,FIE2,2052,762.405
REGION1,FIE2,2053,778.127
REGION1,FIE2,2054,793.849
REGION1,FIE2,2055,809.57
REGION1,FIE2,2056,825.292
REGION1,FIE2,2057,841.014
REGION1,FIE2,2058,856.736
REGION1,FIE2,2059,872.458
REGION1,FIE2,2060,888.18
REGION1,FRE2,2015,1582.108
REGION1,FRE2,2016,1591.294
REGION1,FRE2,2017,1600.48
REGION1,FRE2,2018,1609.666
REGION1,FRE2,2019,1618.851
REGION1,FRE2,2020,1628.037
REGION1,FRE2,2021,1632.182
REGION1,FRE2,2022,1636.327
REGION1,FRE2,2023,1726.8
REGION1,FRE2,2024,1817.273
REGION1,FRE2,2025,1907.746
REGION1,FRE2,2026,1998.219
REGION1,FRE2,2027,2088.692
REGION1,FRE2,2028,2179.165
REGION1,FRE2,2029,2269.638
REGION1,FRE2,2030,2360.111
REGION1,FRE2,2031,2450.584
REGION1,FRE2,2032,2541.057
REGION1,FRE2,2033,2631.53
REGION1,FRE2,2034,2722.003
REGION1,FRE2,2035,2812.476
REGION1,FRE2,2036,2902.949
REGION1,FRE2,2037,2993.422
REGION1,FRE2,2038,3083.895
REGION1,FRE2,2039,3174.368
REGION1,FRE2,2040,3264.841
REGION1,FRE2,2041,3355.314
REGION1,FRE2,2042,3445.787
REGION1,FRE2,2043,3536.26
REGION1,FRE2,2044,3626.733
REGION1,FRE2,2045,3717.206
REGION1,FRE2,2046,3807.679
REGION1,FRE2,2047,3898.152
REGION1,FRE2,2048,3988.625
REGION1,FRE2,2049,4079.098
REGION1,FRE2,2050,4169.571
REGION1,FRE2,2051,4260.044
REGION1,FRE2,2052,4350.517
REGION1,FRE2,2053,4440.99
REGION1,FRE2,2054,4531.463
REGION1,FRE2,2055,4621.936
REGION1,FRE2,2056,4712.409
REGION1,FRE2,2057,4802.882
REGION1,FRE2,2058,4893.355
REGION1,FRE2,2059,4983.828
REGION1,FRE2,2060,5074.301
REGION1,GRE2,2015,184.094
REGION1,GRE2,2016,185.651
REGION1,GRE2,2017,187.209
REGION1,GRE2,2018,188.766
REGION1,GRE2,2019,190.324
REGION1,GRE2,2020,191.881
REGION1,GRE2,2021,190.952
REGION1,GRE2,2022,190.022
REGION1,GRE2,2023,198.574
REGION1,GRE2,2024,207.126
REGION1,GRE2,2025,215.677
REGION1,GRE2,2026,224.229
REGION1,GRE2,2027,232.781
REGION1,GRE2,2028,241.333
REGION1,GRE2,2029,249.885
REGION1,GRE2,2030,258.436
REGION1,GRE2,2031,266.988
REGION1,GRE2,2032,275.54
REGION1,GRE2,2033,284.092
REGION1,GRE2,2034,292.643
REGION1,GRE2,2035,301.195
REGION1,GRE2,2036,309.747
REGION1,GRE2,2037,318.299
REGION1,GRE2,2038,326.851
REGION1,GRE2,2039,335.402
REGION1,GRE2,2040,343.954
REGION1,GRE2,2041,352.506
REGION1,GRE2,2042,361.058
REGION1,GRE2,2043,369.61
REGION1,GRE2,2044,378.161
REGION1,GRE2,2045,386.713
REGION1,GRE2,2046,395.265
REGION1,GRE2,2047,403.817
REGION1,GRE2,2048,412.368
REGION1,GRE2,2049,420.92
REGION1,GRE2,2050,429.472
REGION1,GRE2,2051,438.024
REGION1,GRE2,2052,446.576
REGION1,GRE2,2053,455.127
REGION1,GRE2,2054,463.679
REGION1,GRE2,2055,472.231
REGION1,GRE2,2056,480.783
REGION1,GRE2,2057,489.334
REGION1,GRE2,2058,497.886
REGION1,GRE2,2059,506.438
REGION1,GRE2,2060,514.99
REGION1,HRE2,2015,55.14
REGION1,HRE2,2016,55.768
REGION1,HRE2,2017,56.396
REGION1,HRE2,2018,57.024
REGION1,HRE2,2019,57.652
REGION1,HRE2,2020,58.28
REGION1,HRE2,2021,58.264
REGION1,HRE2,2022,58.247
REGION1,HRE2,2023,61.74
REGION1,HRE2,2024,65.233
REGION1,HRE2,2025,68.727
REGION1,HRE2,2026,72.22
REGION1,HRE2,2027,75.713
REGION1,HRE2,2028,79.207
REGION1,HRE2,2029,82.7
REGION1,HRE2,2030,86.193
REGION1,HRE2,2031,89.686
REGION1,HRE2,2032,93.18
REGION1,HRE2,2033,96.673
REGION1,HRE2,2034,100.166
REGION1,HRE2,2035,103.66
REGION1,HRE2,2036,107.153
REGION1,HRE2,2037,110.646
REGION1,HRE2,2038,114.139
REGION1,HRE2,2039,117.633
REGION1,HRE2,2040,121.126
REGION1,HRE2,2041,124.619
REGION1,HRE2,2042,128.113
REGION1,HRE2,2043,131.606
REGION1,HRE2,2044,135.099
REGION1,HRE2,2045,138.593
REGION1,HRE2,2046,142.086
REGION1,HRE2,2047,145.579
REGION1,HRE2,2048,149.072
REGION1,HRE2,2049,152.566
REGION1,HRE2,2050,156.059
REGION1,HRE2,2051,159.552
REGION1,HRE2,2052,163.046
REGION1,HRE2,2053,166.539
REGION1,HRE2,2054,170.032
REGION1,HRE2,2055,173.525
REGION1,HRE2,2056,177.019
REGION1,HRE2,2057,180.512
REGION1,HRE2,2058,184.005
REGION1,HRE2,2059,187.499
REGION1,HRE2,2060,190.992
REGION1,HUE2,2015,124.641
REGION1,HUE2,2016,125.554
REGION1,HUE2,2017,126.466
REGION1,HUE2,2018,127.379
REGION1,HUE2,2019,128.292
REGION1,HUE2,2020,129.205
REGION1,HUE2,2021,130.863
REGION1,HUE2,2022,132.521
REGION1,HUE2,2023,140.624
REGION1,HUE2,2024,148.727
REGION1,HUE2,2025,156.831
REGION1,HUE2,2026,164.934
REGION1,HUE2,2027,173.037
REGION1,HUE2,2028,181.141
REGION1,HUE2,2029,189.244
REGION1,HUE2,2030,197.347
REGION1,HUE2,2031,205.451
REGION1,HUE2,2032,213.554
REGION1,HUE2,2033,221.657
REGION1,HUE2,2034,229.761
REGION1,HUE2,2035,237.864
REGION1,HUE2,2036,245.967
REGION1,HUE2,2037,254.071
REGION1,HUE2,2038,262.174
REGION1,HUE2,2039,270.277
REGION1,HUE2,2040,278.381
REGION1,HUE2,2041,286.484
REGION1,HUE2,2042,294.587
REGION1,HUE2,2043,302.691
REGION1,HUE2,2044,310.794
REGION1,HUE2,2045,318.897
REGION1,HUE2,2046,327.001
REGION1,HUE2,2047,335.104
REGION1,HUE2,2048,343.207
REGION1,HUE2,2049,351.311
REGION1,HUE2,2050,359.414
REGION1,HUE2,2051,367.517
REGION1,HUE2,2052,375.621
REGION1,HUE2,2053,383.724
REGION1,HUE2,2054,391.827
REGION1,HUE2,2055,399.931
REGION1,HUE2,2056,408.034
REGION1,HUE2,2057,416.137
REGION1,HUE2,2058,424.241
REGION1,HUE2,2059,432.344
REGION1,HUE2,2060,440.447
REGION1,IEE2,2015,88.216
REGION1,IEE2,2016,89.464
REGION1,IEE2,2017,90.711
REGION1,IEE2,2018,91.959
REGION1,IEE2,2019,93.207
REGION1,IEE2,2020,94.454
REGION1,IEE2,2021,95.208
REGION1,IEE2,2022,95.961
REGION1,IEE2,2023,101.749
REGION1,IEE2,2024,107.536
REGION1,IEE2,2025,113.323
REGION1,IEE2,2026,119.11
REGION1,IEE2,2027,124.897
REGION1,IEE2,2028,130.684
REGION1,IEE2,2029,136.472
REGION1,IEE2,2030,142.259
REGION1,IEE2,2031,148.046
REGION1,IEE2,2032,153.833
REGION1,IEE2,2033,159.62
REGION1,IEE2,2034,165.407
REGION1,IEE2,2035,171.195
REGION1,IEE2,2036,176.982
REGION1,IEE2,2037,182.769
REGION1,IEE2,2038,188.556
REGION1,IEE2,2039,194.343
REGION1,IEE2,2040,200.13
REGION1,IEE2,2041,205.918
REGION1,IEE2,2042,211.705
REGION1,IEE2,2043,217.492
REGION1,IEE2,2044,223.279
REGION1,IEE2,2045,229.066
REGION1,IEE2,2046,234.853
REGION1,IEE2,2047,240.641
REGION1,IEE2,2048,246.428
REGION1,IEE2,2049,252.215
REGION1,IEE2,2050,258.002
REGION1,IEE2,2051,263.789
REGION1,IEE2,2052,269.576
REGION1,IEE2,2053,275.363
REGION1,IEE2,2054,281.151
REGION1,IEE2,2055,286.938
REGION1,IEE2,2056,292.725
REGION1,IEE2,2057,298.512
REGION1,IEE2,2058,304.299
REGION1,IEE2,2059,310.086
REGION1,IEE2,2060,315.874
REGION1,ITE2,2015,1058.76
REGION1,ITE2,2016,1066.09
REGION1,ITE2,2017,1073.43
REGION1,ITE2,2018,1080.76
REGION1,ITE2,2019,1088.1
REGION1,ITE2,2020,1095.43
REGION1,ITE2,2021,1096.88
REGION1,ITE2,2022,1098.33
REGION1,ITE2,2023,1166.507
REGION1,ITE2,2024,1234.684
REGION1,ITE2,2025,1302.861
REGION1,ITE2,2026,1371.038
REGION1,ITE2,2027,1439.215
REGION1,ITE2,2028,1507.392
REGION1,ITE2,2029,1575.569
REGION1,ITE2,2030,1643.746
REGION1,ITE2,2031,1711.923
REGION1,ITE2,2032,1780.1
REGION1,ITE2,2033,1848.277
REGION1,ITE2,2034,1916.454
REGION1,ITE2,2035,1984.631
REGION1,ITE2,2036,2052.808
REGION1,ITE2,2037,2120.985
REGION1,ITE2,2038,2189.162
REGION1,ITE2,2039,2257.339
REGION1,ITE2,2040,2325.516
REGION1,ITE2,2041,2393.693
REGION1,ITE2,2042,2461.87
REGION1,ITE2,2043,2530.047
REGION1,ITE2,2044,2598.224
REGION1,ITE2,2045,2666.401
REGION1,ITE2,2046,2734.578
REGION1,ITE2,2047,2802.755
REGION1,ITE2,2048,2870.932
REGION1,ITE2,2049,2939.109
REGION1,ITE2,2050,3007.286
REGION1,ITE2,2051,3075.463
REGION1,ITE2,2052,3143.64
REGION1,ITE2,2053,3211.817
REGION1,ITE2,2054,3279.994
REGION1,ITE2,2055,3348.171
REGION1,ITE2,2056,3416.348
REGION1,ITE2,2057,3484.525
REGION1,ITE2,2058,3552.702
REGION1,ITE2,2059,3620.879
REGION1,ITE2,2060,3689.056
REGION1,LTE2,2015,34.834
REGION1,LTE2,2016,35.295
REGION1,LTE2,2017,35.755
REGION1,LTE2,2018,36.216
REGION1,LTE2,2019,36.676
REGION1,LTE2,2020,37.137
REGION1,LTE2,2021,37.179
REGION1,LTE2,2022,37.221
REGION1,LTE2,2023,39.064
REGION1,LTE2,2024,40.907
REGION1,LTE2,2025,42.751
REGION1,LTE2,2026,44.594
REGION1,LTE2,2027,46.437
REGION1,LTE2,2028,48.281
REGION1,LTE2,2029,50.124
REGION1,LTE2,2030,51.968
REGION1,LTE2,2031,53.811
REGION1,LTE2,2032,55.654
REGION1,LTE2,2033,57.498
REGION1,LTE2,2034,59.341
REGION1,LTE2,2035,61.184
REGION1,LTE2,2036,63.028
REGION1,LTE2,2037,64.871
REGION1,LTE2,2038,66.715
REGION1,LTE2,2039,68.558
REGION1,LTE2,2040,70.401
REGION1,LTE2,2041,72.245
REGION1,LTE2,2042,74.088
